年度,国環研局番,国環研局番_以前,自治体局番_1,自治体局番_2,測定局名,８文字名,自治体名,測定局名_ローマ字 ,緯度_度,緯度_分,緯度_秒,経度_度,経度_分,経度_秒,標高(m),都道府県コード,都道府県名,都道府県名_ローマ字,市区町村コード,市区町村名,市区町村名_ローマ字,住所,住所_ローマ字,建物名等,建物名等_ローマ字,測定局区分,測定局種別,所管機関,継続状況,設置_年,設置_月,設置_日,廃止_年,廃止_月,廃止_日,用途地域,公健法旧第１種指定地域,令別表第３の区分,総量規制地域,NOX総量規制地域,特別排出基準適用地域,NO2環境基準告示2-1区分,NO2環境基準告示2-2区分,自動車NOX法の特定地域,自動車NOX・PM法の対策地域,予備1,予備2,予備3,予備4,予備5,予備6,予備7,SO2_測定有無,SO2_測定方法,SO2_測定高度(m),NO_測定有無,NO_測定方法,NO_測定高度(m),NO2_測定有無,NO2_測定方法,NO2_測定高度(m),NOX_測定有無,NOX_測定方法,NOX_測定高度(m),CO_測定有無,CO_測定方法,CO_測定高度(m),OX_測定有無,OX_測定方法,OX_測定高度(m),NMHC_測定有無,NMHC_測定方法,NMHC_測定高度(m),CH4_測定有無,CH4_測定方法,CH4_測定高度(m),THC_測定有無,THC_測定方法,THC_測定高度(m),SPM_測定有無,SPM_測定方法,SPM_測定高度(m),SP_測定有無,SP_測定方法,SP_測定高度(m),WD_測定有無,WD_測定方法,WD_測定高度(m),WS_測定有無,WS_測定方法,WS_測定高度(m),TEMP_測定有無,TEMP_測定方法,TEMP_測定高度(m),HUM_測定有無,HUM_測定方法,HUM_測定高度(m),PM25_測定有無,PM25_測定方法,PM25_測定機器,PM25_等価性の有無,PM25_測定高度(m),項目17_測定の有無,項目17_測定方法,項目17_測定高度,項目18_測定の有無,項目18_測定方法,項目18_測定高度,項目19_測定の有無,項目19_測定方法,項目19_測定高度,項目20_測定の有無,項目20_測定方法,項目20_測定高度,項目21_測定の有無,項目21_測定方法,項目21_測定高度,項目22_測定の有無,項目22_測定方法,項目22_測定高度,項目23_測定の有無,項目23_測定方法,項目23_測定高度,項目24_測定の有無,項目24_測定方法,項目24_測定高度,項目25_測定の有無,項目25_測定方法,項目25_測定高度,項目26_測定の有無,項目26_測定方法,項目26_測定高度,項目27_測定の有無,項目27_測定方法,項目27_測定高度,項目28_測定の有無,項目28_測定方法,項目28_測定高度,項目29_測定の有無,項目29_測定方法,項目29_測定高度,項目30_測定の有無,項目30_測定方法,項目30_測定高度,項目31_測定の有無,項目31_測定方法,項目31_測定高度,項目32_測定の有無,項目32_測定方法,項目32_測定高度,項目33_測定の有無,項目33_測定方法,項目33_測定高度,項目34_測定の有無,項目34_測定方法,項目34_測定高度,項目35_測定の有無,項目35_測定方法,項目35_測定高度,項目36_測定の有無,項目36_測定方法,項目36_測定高度,項目37_測定の有無,項目37_測定方法,項目37_測定高度,項目38_測定の有無,項目38_測定方法,項目38_測定高度,項目39_測定の有無,項目39_測定方法,項目39_測定高度,項目40_測定の有無,項目40_測定方法,項目40_測定高度,項目41_測定の有無,項目41_測定方法,項目41_測定高度,項目42_測定の有無,項目42_測定方法,項目42_測定高度,項目43_測定の有無,項目43_測定方法,項目43_測定高度,項目44_測定の有無,項目44_測定方法,項目44_測定高度,項目45_測定の有無,項目45_測定方法,項目45_測定高度,項目46_測定の有無,項目46_測定方法,項目46_測定高度,項目47_測定の有無,項目47_測定方法,項目47_測定高度,項目48_測定の有無,項目48_測定方法,項目48_測定高度,項目49_測定の有無,項目49_測定方法,項目49_測定高度,予備,道路1_種別,道路1_路線番号,道路1_路線名,道路1_通称名,道路1_距離(m),道路2_種別,道路2_路線番号,道路2_路線名,道路2_通称名,道路2_距離(m),道路3_種別,道路3_路線番号,道路3_路線名,道路3_通称名,道路3_距離(m),道路4_種別,道路4_路線番号,道路4_路線名,道路4_通称名,道路4_距離(m),道路5_種別,道路5_路線番号,道路5_路線名,道路5_通称名,道路5_距離(m),道路6_種別,道路6_路線番号,道路6_路線名,道路6_通称名,道路6_距離(m),登録_年,登録_月,登録_日,最終更新_年,最終更新_月,最終更新_日,調査_年,調査_月,調査_日,バージョン
2021,25201060,,5,,下阪本,下阪本,,Shimosakamoto,35,3,53,135,52,36,88,25,滋賀県,Shiga-ken,25201,大津市,Ootsu-shi,下阪本４－１５－１２,Shimosakamoto4-15-12,下阪本幼稚園敷地内,Shimosakamotoyouchienshikichinai,1,0,4,0,1982,10,,,,,1,0,550,0,0,0,0,10,0,0,,,,,,,,,,,1,2,4,1,2,4,1,2,4,,,,1,3,4,,,,,,,,,,1,3,4,,,,1,,10,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,25201070,,7,,藤尾,藤尾,,Fujio,34,59,25,135,50,17,150,25,滋賀県,Shiga-ken,25201,大津市,Ootsu-shi,稲葉台２８番地先,Inabadai28Banchisaki,稲葉台児童遊園地敷地内,Inabadaijidouyuuenchishikichinai,1,0,4,0,1993,4,,,,,1,0,550,0,0,0,0,10,0,0,,,,,,,,,,,1,2,4,1,2,4,1,2,4,,,,,,,,,,,,,,,,1,3,4,,,,1,,10,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,25201080,,14,,堅田,堅田,,Katata,35,6,50,135,55,7,86,25,滋賀県,Shiga-ken,25201,大津市,Ootsu-shi,本堅田３－２５－２６,Honkatata3-25-26,大津市立堅田中学校敷地内,Ootsushiritsukatatachuugakkoushikichinai,1,0,4,0,1998,4,,,,,1,0,550,0,0,0,0,10,0,0,,,,,,,,,,,1,2,4,1,2,4,1,2,4,,,,1,3,4,,,,,,,,,,1,3,4,,,,1,,11,1,,11,1,,2,1,,2,1,11,13,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,25201090,,8,,膳所,膳所,,Zeze,35,0,10,135,53,25,86,25,滋賀県,Shiga-ken,25201,大津市,Ootsu-shi,由美浜１－１,Yumihama1-1,水再生センター管理棟内　３F／３F,Mizusaiseisenta-Kanritounai_3F/3F,1,0,4,0,2005,12,1,,,,3,0,550,0,0,0,0,10,0,0,,,,,,,,,,,,,,,,,,,,,,,1,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,25201510,,13,,逢坂,逢坂,,Ousaka,35,0,8,135,51,59,124,25,滋賀県,Shiga-ken,25201,大津市,Ootsu-shi,音羽台６－１,Otowadai6-1,大津市立逢坂小学校横,Ootsushiritsuoosakashougakkouyoko,2,0,4,0,2000,4,,,,,1,0,550,0,0,0,0,10,0,0,,,,,,,,,,,1,2,4,1,2,4,1,2,4,1,,4,,,,1,1,4,1,1,4,1,1,4,1,3,4,,,,1,,10,1,,10,,,,,,,1,11,13,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,一般国道１号,,5,,,,,,,,,,,,,,,,,,,,,,,,,
2021,25201540,,1,,石山,石山,,Ishiyama,34,57,21,135,54,33,87,25,滋賀県,Shiga-ken,25201,大津市,Ootsu-shi,石山寺３－１１－２０,Ishiyamadera3-11-20,石山小学校敷地内,Ishiyamashougakkoushikichinai,2,0,4,0,1988,1,,,,,1,0,550,0,0,0,0,10,0,0,,,,,,,,,,,1,2,4,1,2,4,1,2,4,1,,4,1,3,4,,,,,,,,,,1,3,4,,,,1,,14,1,,14,,,,,,,1,11,13,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,一般国道１号,国道１号京滋バイパス,60,,,,,,,,,,,,,,,,,,,,,,,,,
2021,25201570,,9,,上田上,上田上,,Kamitanakami,34,57,35,135,58,17,17,25,滋賀県,Shiga-ken,25201,大津市,Ootsu-shi,上田上牧町字恋ノ山７６０－２,Kamitanakamimakichouazakoinoyama760-2,新名神高速道路用地内,Shinmeishinkousokudouroyouchinai,2,0,4,0,2008,4,1,,,,6,0,550,0,0,0,0,10,0,0,,,,,,,,,,,1,2,4,1,2,4,1,2,4,1,,4,,,,,,,,,,,,,1,3,4,,,,1,,10,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,新名神高速道路,,10,,,,,,,,,,,,,,,,,,,,,,,,,
2021,25202090,,17,,彦根,彦根,,Hikone,35,15,8,136,14,22,94,25,滋賀県,Shiga-ken,25202,彦根市,Hikone-shi,西今町８００,Nishiimachou800,滋賀県立盲学校敷地内地上の独立局,Shigakenritsumougakkoushikichinaichijounodokuritsukyoku,1,0,2,0,2012,3,21,,,,1,0,552,0,0,0,0,10,0,0,,,,,,,,,,,1,2,3,1,2,3,1,2,3,,,,1,3,3,,,,,,,,,,1,3,3,,,,1,,10,1,,10,1,,1.5,1,,1.5,1,11,11,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,25203030,,15,,長浜,長浜,,Nagahama,35,23,19,136,16,1,89,25,滋賀県,Shiga-ken,25203,長浜市,Nagahama-shi,分木町８－５,Bungichou8-5,滋賀県調理短期大学校　敷地内　地上の独立局,Shigakenchouritankidaigakkou_Shikichinai_Chijounodokuritsukyoku,1,0,2,0,2005,11,14,,,,1,0,552,0,0,0,0,10,0,0,,,,,,,,1,3,3.5,1,2,3.5,1,2,3.5,1,2,3.5,,,,1,3,3.5,1,1,3.5,1,1,3.5,1,1,3.5,1,3,3.5,,,,1,,11.1,1,,11.1,1,,1.5,1,,1.5,1,11,11,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,25204050,,8,,八幡,八幡,,Hachiman,35,7,34,136,5,40,90,25,滋賀県,Shiga-ken,25204,近江八幡市,Oumihachiman-shi,中村町２５,Nakamurachou25,近江八幡市立市民保健センター敷地内地上の独立局,Oumihachimanshiritsushiminhokensenta-Shikichinaichijounodokuritsukyoku,1,0,2,0,1978,3,,,,,2,0,552,0,0,0,0,10,0,0,,,,,,,,1,3,3,1,2,3,1,2,3,1,2,3,,,,1,3,3,,,,,,,,,,1,3,3,,,,1,,13,1,,13,1,,1.3,1,,1.3,1,11,11,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,25205030,,10,,東近江,東近江,,Higashioumi,35,6,22,136,12,14,134,25,滋賀県,Shiga-ken,25213,東近江市,Higashioumi-shi,春日町１－１５,Kasugachou1-15,県立八日市南高等学校敷地内地上の独立局,Kenritsuyoukaichiminamikoutougakkoushikichinaichijounodokuritsukyoku,1,0,2,0,1992,3,,,,,1,0,1000,0,0,0,0,0,0,0,,,,,,,,1,3,3,1,2,3,1,2,3,1,2,3,,,,1,3,3,1,1,3,1,1,3,1,1,3,1,3,3,,,,1,,9,1,,9,1,,1.5,1,,1.5,1,11,11,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,25206030,,5,,草津,草津,,Kusatsu,35,0,50,135,57,1,94,25,滋賀県,Shiga-ken,25206,草津市,Kusatsu-shi,草津町１８３９,Kusatsuchou1839,県立湖南農業高等学校敷地内地上の独立局,Kenritsukonannougyoukoutougakkoushikichinaichijounodokuritsukyoku,1,0,2,0,1989,12,,,,,1,0,550,0,0,0,0,10,0,0,,,,,,,,1,3,2.3,1,2,2.3,1,2,2.3,1,2,2.3,,,,1,3,2.3,,,,,,,,,,1,3,3,,,,1,,8,1,,8,1,,1.8,1,,1.8,1,11,11,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
