,SHAP_NO2_01,SHAP_SPM_20,SHAP_NMHC_08,SHAP_SPM_02,SHAP_TEMP_08,SHAP_OX_07,SHAP_TEMP_13,SHAP_TEMP_01,SHAP_TEMP_22,SHAP_TEMP_23,SHAP_OX_03,SHAP_NOX_01,SHAP_TEMP_02,SHAP_OX_21,SHAP_PM25_07,SHAP_OX_01,SHAP_OX_04,SHAP_WS_02,SHAP_NO2_02,SHAP_TEMP_03,SHAP_NOX_02,SHAP_TEMP_05,SHAP_HUM_03,SHAP_TEMP_19,SHAP_TEMP_04,SHAP_HUM_06,SHAP_OX_02,SHAP_HUM_02,SHAP_OX_24,SHAP_HUM_01,SHAP_WS_01
2019-10-09 05:00:00,0.2443927265703678,-0.04379686759784814,0.013676132820546628,0.010448282747529403,0.08471079678274689,-0.17674698978662493,0.31334863593801854,2.853426218032838,-0.4769285827875137,0.7054536879062653,0.323310324549675,-0.2029811091721058,-3.093884372711181,-0.3765973001718521,0.09692088291049002,1.4890516161918639,0.030590271810069652,-0.520581066608429,-0.4520012766122818,-0.746371115744114,0.26954614073038097,-0.9403254389762876,-0.28675278276205063,-0.02201732555404303,0.18846969455480572,0.052134252339601485,-0.029228186607360797,-1.0443592727184297,-0.009793962707044569,1.4716668844223024,4.772148060798646
2019-08-05 12:00:00,0.11634538397192953,0.31825526878237725,-0.002142721228301503,0.003297610697336531,0.32072772905230523,-0.4377895683050156,0.15068579269573093,19.86496353149414,2.55363998413086,-0.5448771420866251,0.0072066185995936,0.1133179448544979,-15.324210357666015,0.8587294936180114,0.10398466626647859,7.766570568084717,0.29234881848096844,-0.03723538792692122,-0.13152425810694693,-1.4434949040412903,-0.06172434277832506,-2.6615639805793765,-0.34114145487546926,0.017363139812368922,0.078819015622139,-0.04545130170881746,-0.029228186607360797,-1.551829957962036,0.13152047581970688,3.0855796098709107,1.8902381181716919
2019-09-23 09:00:00,-0.03731138757430013,-0.018827755661914084,-0.02982572205364701,0.0009140401190962002,0.08034013879951088,-0.1332398496568203,0.32464466635137795,6.867386198043823,0.6988662391901017,0.2691401712596416,-0.2801603242754936,0.6555448681116104,-4.894668626785278,0.30559810250997543,0.0992754640057683,-18.240288162231444,0.27988409250974655,-0.008803268754854775,0.06076198928058144,-0.7946335434913635,-0.17214779257774354,-0.9761844873428345,0.4202999651432037,-0.0011337127536535097,0.18555875122547155,-0.19182959794998164,2.056441533565521,2.169617736339569,0.04788542026653883,-3.0242343187332152,-0.35124657973647117
2019-09-07 06:00:00,0.14195487946271895,0.25583248063921926,-0.02982572205364701,-0.00027773729525502335,0.3688052661716938,-0.3507754549384117,0.1235752999782562,9.065504455566407,1.1128782272338866,0.09331263527274132,-0.6250007569789887,0.6555448681116104,-6.9955854415893555,0.2871603608131409,0.10869387369602919,-26.311390686035157,0.4917838007211685,0.19022139962762594,-0.1956196665763855,-1.025220440328121,-0.09853212833404539,-1.9085218906402588,0.329652388393879,0.017363139812368922,0.13898147121071816,-0.14913593977689743,2.9096684932708743,1.8313050150871277,-0.047285555489361246,-2.563115191459656,-0.5113526940345764
2019-09-15 12:00:00,0.29561159834265716,-0.06876598037779329,-0.012029498536139724,0.003297610697336531,0.0628573780180886,-0.3652778431773186,0.3201262700371444,12.12375965118408,0.4007772482931614,0.3668223187327385,0.323310324549675,-0.24816663116216658,-9.096500587463378,0.1396586462855339,0.09456629827618598,13.147302913665774,0.14277249351143836,-0.20782801806926723,-0.5801923453807831,-1.0842078447341919,0.3063539281487465,-1.5857896208763123,-0.1235867440700531,-0.010680520127061716,0.13898147121071816,-0.1430368132889271,-0.9772595942020417,-0.8752024114131928,0.04211746004875746,1.5869458436965946,2.2104496002197274
2019-06-12 05:00:00,0.09073592983186245,-0.10621967501938342,-0.017961585475131835,0.014023620286025062,-0.08574589556083081,-0.17674698978662493,0.3088304370641708,-0.109258471429348,-0.559731063246727,0.8226721316576004,0.0072066185995936,0.1133179448544979,-0.09257574714720249,0.010594668728299405,0.10280735704582185,-10.169200134277343,0.20509597286582,0.1049251118674874,-0.1956196665763855,-0.4836087688803673,0.08550694398581979,-0.15142460055649282,0.384041115641594,-0.017840578034520115,0.2350470264442265,-0.15523503273725509,0.9188036143779754,2.000462198257446,0.019045714708045093,-2.9089535236358643,-0.5113526940345764
2019-12-20 13:00:00,0.19317383021116258,-0.14367334470152857,-0.017961585475131835,0.016407185723073738,-0.540296982228756,-0.46679469645023347,0.6477111756801606,-0.3003992844372988,-2.1164165258407595,1.3110826313495638,-0.05026676338165995,-0.022238728683441854,0.657751415669918,-0.3581595629453659,0.08867984786629675,3.28262779712677,0.3422075361013412,-0.46371687948703766,-0.13152425810694693,-0.3709965586662292,-0.09853212833404539,1.0139972925186158,-0.37740053683519365,-0.05960776079446077,0.272891004383564,-0.18573047518730162,0.34998436123132703,-2.7359262704849243,-0.0328657194972038,3.777257227897644,1.7301326513290398
2019-12-20 12:00:00,0.09073592983186245,-0.09997733943164346,-0.012029498536139724,0.010448282747529403,-0.5140727758407594,-0.4522920161485672,0.6431927651166917,-1.0649632215499878,-2.08329553604126,1.3110826313495638,-0.3088971167802811,0.29406021237373353,1.6331769347190854,-0.3212842419743538,0.08514796830713747,-2.0981022357940673,0.46685446202754977,-0.349988429248333,-0.06742885895073411,-0.2959216509014368,-0.17214779257774354,1.4980954825878143,-0.21423453092575073,-0.057221056148409846,0.2922982431948185,-0.18573047518730162,0.9188036143779754,-1.551829957962036,-0.0328657194972038,3.546697187423706,2.5306623935699464
2019-05-10 04:00:00,-0.4982817590236664,0.043595015909522736,-0.012029498536139724,0.0009140401190962002,-0.011444283649325334,-0.27826359421014785,0.3065710769966244,-2.020667588710785,-0.7915779411792755,0.9529150426387787,0.1508901238441467,1.1525865733623504,1.1079470455646514,-0.08159388974308965,0.0992754640057683,-15.549924087524413,0.2549547761678696,0.19022139962762594,1.2785751461982728,-0.4460713597014546,-0.7610729545354843,0.009941567480564129,-0.2323640152812004,-0.015752260014414755,0.240869233594276,-0.02105492586269972,1.1084097921848297,-0.36773236691951755,-0.02132983980700372,0.31887185126543044,-0.19114046487957242
2019-10-27 14:00:00,0.29561159834265716,0.01862591067329047,-0.019938934152014524,0.021174322720617016,-0.14693546951748432,-0.3942826762795449,0.4308272898197174,6.198389959335328,0.053007011208683244,0.4058952763676643,-0.02153007159940893,-0.24816663116216658,-4.669569873809815,-0.19222013875842095,0.09338903054594994,6.869781637191773,0.3422075361013412,-0.09409956969320772,-0.5801923453807831,-0.7731833070516587,0.3063539281487465,-0.45622716546058656,-0.17797541022300717,-0.022315640840679364,0.20108442530035972,-0.13693773150444027,-0.12403137274086476,-1.2135157704353334,0.04211746004875746,1.4716668844223024,0.12907160855829714
2019-06-21 15:00:00,0.2700021751224995,0.3806779004633427,-0.017961585475131835,-0.009811958856880642,0.17212440706789495,-0.24925874769687653,0.2749422000721097,13.557321071624756,0.8810311943292618,0.04121539052575827,1.271621334552765,-0.2029811091721058,-10.447090148925783,0.6743522822856903,0.07455231170170007,32.876645469665526,-0.2187035396695137,-0.9186305224895477,-0.32381062805652616,-1.1539199605584145,0.1591225951910019,-1.980239987373352,-0.15984587892889973,-0.007995449006557437,0.11957418285310266,-0.10644227042794226,-3.631748080253601,-1.6364079236984252,0.17478003539144993,2.2786229133605955,4.772148060798646
2019-12-18 09:00:00,-0.19096819534897805,-0.006343197263777226,0.04333644416183236,0.011640055663883656,-0.5271847486495972,-0.46679469645023347,0.6228599309921264,-8.137180280685426,-2.331701946258545,1.4413254797458648,-0.6824740886688233,5.5807716846466064,6.735399532318117,-0.45034792125225065,0.09103439524769782,-26.311390686035157,0.5042485982179642,0.1049251118674874,0.3812390834093094,0.05800261329859494,-4.221008360385896,1.6594615995883946,0.4202999651432037,-0.05453605218790471,0.33014217019081116,-0.19182959794998164,3.0044737577438356,2.169617736339569,-0.038633644208312,-3.1395125389099126,-0.8315648198127746
2020-03-19 05:00:00,-0.47267231941223137,-0.13118876516819,0.011698800325393683,0.012831839977297883,-0.3348748594522476,-0.2637612551450729,0.4127538323402405,-8.328317499160766,-1.868008828163147,1.343643355369568,-0.3376338481903076,1.4236994862556458,6.735399532318117,0.047470070607960206,0.09338903054594994,-25.41459903717041,0.35467213690280913,0.2755177415907383,0.4453343480825424,-0.059971970319747915,-0.2825713448226452,1.2291521191596986,-0.15984587892889973,-0.03782917535863813,0.3078239273279905,0.01553964857012032,1.6772287249565125,-0.19857568144798282,-0.06170543748885391,0.0883128475397825,-1.9523070335388184
2020-01-27 14:00:00,-0.37023447677493093,-0.006343197263777226,0.011698800325393683,-0.015770906582474688,-0.7151242017745972,-0.4377895683050156,0.7200056135654449,-9.284022521972656,-2.4310660600662235,1.4673738777637484,-0.3663703978061676,1.288143014907837,6.960498952865601,-0.3581595629453659,0.08043876215815542,-17.343502807617188,0.40453099012374877,0.019628823827952134,0.9580976963043213,0.03119049221277237,-0.9451123982667923,2.0001232862472538,-0.17797541022300717,-0.06676785834133625,0.3359643567702733,-0.07594676800072192,1.9616382479667664,-0.8752024114131928,0.01616176775714847,0.7799895942211152,0.9296019673347473
2019-09-17 14:00:00,0.21878327205777168,-0.018827755661914084,0.029495018161833298,0.011640055663883656,0.26827956065535546,-0.3362730786204339,0.2523500805720687,13.939597606658939,0.8810311943292618,0.13889764845371247,0.6681505143642426,-0.11260986570268869,-11.347478580474853,-0.08159388974308965,0.08397064415039493,22.115188980102538,0.055519660096615533,-0.43528476655483245,-0.5160968869924545,-1.3040700241923333,0.26954614073038097,-2.464338207244873,-0.3048822417855263,-0.00620548613369461,0.10598926432430741,0.0033414650708437103,-1.7356847524642944,-1.4672513604164121,0.013277779379859541,1.5869458436965946,3.6514048337936402
2019-07-24 06:00:00,0.06512647010385986,0.031110475026071015,-0.012029498536139724,0.016407185723073738,0.277020812407136,-0.42328729033470164,0.16650035893544557,8.683223056793214,0.3510958284139633,0.37333439886569975,-0.6250007569789887,0.5199881941080093,-6.69545612335205,-0.4319105684757233,0.10163007490336895,-24.51782112121582,0.47931923270225524,-0.008803268754854775,0.06076198928058144,-0.9662335261702537,-0.3193791344761849,-1.6395779490470885,0.4202999651432037,-0.0020287826657295225,0.14965541400015359,-0.18573047518730162,2.9096684932708743,2.0850400328636174,-0.04440158046782013,-3.0242343187332152,-0.35124657973647117
2019-04-25 04:00:00,0.29561159834265716,0.45558532476425173,-0.03575779628008602,0.015215406264178416,-0.01581497788429257,0.02628623358905311,0.3494958490133286,2.853426218032838,-0.6094126552343369,0.7315022230148316,0.26583689600229266,-0.24816663116216658,-2.7187207221984866,-0.1369070015847683,0.08750255927443502,2.385840606689453,0.09291373714804649,-0.5490130931138993,-0.644287782907486,-0.6820209264755249,0.34316163063049315,-0.5638046026229858,0.384041115641594,-0.019928960129618607,0.20399559736251832,-0.1796313785016537,-0.12403137274086476,2.0850400328636174,0.024813669221475695,-2.9089535236358643,2.690768980979919
2019-06-17 18:00:00,0.19317383021116258,-0.06876598037779329,-0.03971250560134649,0.0175989730050787,0.2813916064798832,0.27282648757100103,0.31560774743556974,10.116782855987548,0.18549095280468467,0.3537980541586876,0.7830973029136657,-0.06742428287398068,-9.021470165252685,-0.1369070015847683,0.08867984786629675,14.044087314605713,-0.14391536116600037,-0.349988429248333,-0.4520012766122818,-1.1431951969861984,0.23273827955126758,-2.374690842628479,-0.7581211268901825,-0.020525655336677988,0.11472253855317831,0.1924134073778987,-1.546078860759735,-3.4971307754516614,0.050769398920238,4.4689336776733395,1.7301326513290398
2019-05-14 01:00:00,0.21878327205777168,-0.018827755661914084,-0.03971250560134649,0.012831839977297883,0.11093488577753305,0.28732887730002404,0.24557247604727758,2.9489977121353155,-1.2718319177627562,0.9789634943008423,0.6106770098209381,-0.11260986570268869,-3.0188514471054075,-0.04471850479021665,0.10516195585951209,14.044087314605713,-0.056662579253315894,-0.43528476655483245,-0.4520012766122818,-0.7034708544611931,0.26954614073038097,-0.8148183941841125,-0.05106848990544675,-0.03932089852169154,0.19138093069195744,-0.008856720913900029,-1.261669421195984,0.05515943312784655,0.04211746004875746,-0.8339229464530945,3.1710867881774902
2019-08-13 23:00:00,0.21878327205777168,0.031110475026071015,-0.023893642262555623,0.011640055663883656,0.6179340183734895,0.040788593282923065,0.11905703060328958,13.652888774871826,1.1294388353824616,0.05423957780003548,-0.25142363607883456,-0.11260986570268869,-10.897285366058352,-0.6347253859043122,0.10516195585951209,-15.549924087524413,0.27988409250974655,-0.1793959066271782,-0.4520012766122818,-1.2826201945543287,0.23273827955126758,-2.769140744209289,0.05770886968821284,-0.0008354291319846718,0.09046361073851583,-0.008856720913900029,1.7720313668251038,0.5626297891139984,-0.06170543748885391,-1.179761278629303,0.9296019673347473
2020-02-17 01:00:00,0.11634538397192953,-0.018827755661914084,-0.014006854989565892,0.01879073414020236,-0.4048057645559311,-0.22025412321090698,0.6002678602933884,-5.747918272018433,-2.4310660600662235,1.4413254797458648,-0.02153007159940893,0.06813242621719835,4.334353375434875,-0.6162875235080719,0.07690690234303472,-11.065985107421874,0.20509597286582,0.019628823827952134,-0.1956196665763855,-0.19939685612916946,0.08550694398581979,1.0677857637405395,0.4202999651432037,-0.060801021195948116,0.29617959037423136,-0.19182959794998164,1.013607043027878,2.169617736339569,-0.029981752298772302,-3.1395125389099126,0.4492836892604828
2020-03-29 15:00:00,0.19317383021116258,-0.156157922744751,-0.03971250560134649,0.025941405259072757,-0.789425963163376,-0.0027185412662220428,0.6680442094802856,-12.628989505767823,-1.7520856976509094,1.1352546870708466,0.2371001273393631,-0.022238728683441854,10.336970615386964,0.08434547232463956,0.11104843560606241,2.385840606689453,0.11784311011433604,-0.2646922215819359,-0.2597150608897209,0.28322740755975245,0.0486991390585899,2.6455878973007203,0.4202999651432037,-0.056027786899358015,0.37866051681339746,-0.19182959794998164,0.16037812493741516,2.169617736339569,0.04500144533812997,-3.1395125389099126,1.7301326513290398
2020-01-14 12:00:00,0.013907540822401598,0.3931624665856362,-0.033780439570546134,0.016407185723073738,-0.6145985692739487,-0.4522920161485672,0.6431927651166917,-4.887781572341919,-1.3877550959587097,1.0896696865558624,-0.16521358639001843,0.5199881941080093,4.634483480453492,0.08434547232463956,0.09574357755482195,-2.0981022357940673,0.3920663297176361,0.019628823827952134,0.12485742941498756,-0.07605938911437989,-0.3561869516968727,1.820827805995941,0.0395793184638023,-0.05095600285567342,0.32432017754763365,-0.14913593977689743,0.9188036143779754,-0.029418923333287196,0.04500144533812997,0.0883128475397825,-0.031034443527460077
2019-07-26 23:00:00,0.2700021751224995,0.18092513866722582,-0.033780439570546134,0.011640055663883656,0.5917099494487047,-0.1912493921816349,0.021911077201366435,10.4990629196167,0.814789429306984,0.18448211057111621,-0.3376338481903076,-0.2029811091721058,-8.346173906326294,-0.5240991204977036,0.10869387369602919,-19.137080192565918,0.35467213690280913,-0.09409956969320772,-0.644287782907486,-1.1110204756259918,0.34316163063049315,-2.5719156503677363,0.25713410377502444,-0.005310414731502494,0.10598926432430741,0.03383692678762597,2.056441533565521,1.7467264413833619,-0.02132983980700372,-2.793673658370972,-0.9916706502437591
