,SHAP_HUM_01,SHAP_TEMP_06,SHAP_PM25_22,SHAP_OX_08,SHAP_TEMP_02,SHAP_TEMP_12,SHAP_OX_03,SHAP_TEMP_11,SHAP_OX_02,SHAP_HUM_03,SHAP_HUM_22,SHAP_TEMP_23,SHAP_TEMP_04,SHAP_TEMP_20,SHAP_OX_05,SHAP_OX_06,SHAP_HUM_04,SHAP_PM25_05,SHAP_OX_01,SHAP_TEMP_24,SHAP_TEMP_19,SHAP_PM25_02,SHAP_TEMP_03,SHAP_WD_01,SHAP_SPM_24,SHAP_TEMP_08,SHAP_PM25_15,SHAP_TEMP_01,SHAP_SPM_01
2019-12-13 20:00:00,1.2494623589515688,1.6823652851581579,0.08650248503312466,-0.18506935961544513,3.0956669425964356,0.3022916002571583,-0.392497282922268,1.2900353729724883,1.1402274829149246,-0.6011497393250466,-0.11045363422483204,-1.0194857777655124,-2.4893770003318787,-1.6999555045366292,-0.3404244369268417,-0.1384664612263441,-0.6656752520799637,0.1059773848764598,-5.713304643630982,0.5588743783533573,1.1663439387083054,-0.0794454204291105,-2.7269457376003268,-0.030938764238817373,0.02044030914548781,0.656286109685898,-0.03385625646449624,-0.9110293503105641,-0.09930106538813557
2019-04-26 03:00:00,-1.518243268728256,-0.8118991386890411,0.10437927053309977,0.14603505257517096,-2.2193183898925777,0.9087334331870078,-0.4470434165000916,-0.24482441335916513,2.134840433597565,0.6830841329693794,0.0913782720500603,-0.6178451988101006,0.9565730369091036,-0.2894367942400277,-0.13222087427973744,-0.11062815785408017,0.6484036487340928,-0.057476472081616506,-7.6827394390106205,0.057395869456231575,0.03339705971069634,-0.045283497534692255,0.34584200676996263,-0.04878266932442781,0.03428054759744551,-0.2737223260477185,-0.22560968488454822,1.2142240774631503,-0.19974529831670224
2020-02-05 11:00:00,2.2967019188404083,1.9788868421316146,0.1277566436305642,-0.18506935961544513,2.145018898248672,0.2567208307795227,-0.17431226521730425,1.5079481071233751,0.7672477722167969,-0.6011497393250466,-0.18333740120753644,-0.90846322119236,-2.419051396846771,-1.4755553996562956,-0.1669214601069689,-0.08278987653553485,-0.37822049200534824,-0.02775758871808644,-4.7285882139205935,0.3958938799053431,1.0227309280633927,-0.05382395935710517,-2.573306097984314,-0.08447050545364616,0.04120067174313585,0.9483553138375281,-0.10358474056469276,-0.10230463816784321,-0.01894573125056918
2019-08-31 01:00:00,-1.518243268728256,-1.492152435779572,0.11263009533286095,-0.22921660564839835,-4.984838633537293,1.0103916850686072,-0.665228151679039,-0.5764300800859928,1.6375341260433196,0.6830841329693794,0.0857718146126717,-0.34681950137019163,1.9176880204677584,0.5013088537007571,-0.40982555150985717,-0.19414304800331594,0.6484036487340928,-0.1169142385572195,-8.667456970214843,-0.30199714317917825,-0.5410549280792474,-0.045283497534692255,1.267678528726101,-0.155846131965518,0.13808243172476065,-0.6042212228477001,-0.08034192340448496,2.6247902297973633,-0.039034562408924084
2019-09-20 17:00:00,0.7258420652151107,-0.7944564399123193,0.07687642622739074,-0.38373209148645404,-3.8181345629692074,0.7579994517564774,0.04387263725511727,0.12467883669771251,0.14561505835503338,-0.29897708505392073,0.007281655117403685,-0.49049582757055765,1.4254095149040222,-0.16120774269104,-0.13222087427973744,-0.12454730853438375,-0.7067401260137558,0.37344730764627465,8.072731447219848,-0.1264796773111448,0.017440011855214828,0.16822867162525648,1.0042963871359825,-0.11123634763061996,0.05504094669595359,-0.2199200987070799,-0.03385625646449624,2.098178482055664,0.0011431004479527408
2019-12-29 23:00:00,0.5762364795804024,1.8916748702526092,0.10025381353683768,-0.14092213578522206,3.4413567781448364,0.37240034833550456,-0.11976606771349904,1.1952911055088045,0.7672477722167969,-0.6011497393250466,-0.12166654223576187,-1.1141814409196376,-2.5128193974494932,-1.8709280049800874,-0.1669214601069689,-0.08278987653553485,-0.9531299167871475,-0.057476472081616506,-3.7438716888427734,0.6800651462376118,1.270064160525799,0.048661897811689385,-2.946431571245193,-0.155846131965518,0.02736042406409974,0.9022387698292732,-0.03385625646449624,-1.0426824133098125,0.0011431004479527408
2019-09-10 05:00:00,-0.5458064123988151,-1.9107707673311232,0.08650248503312466,-0.6044684275984764,-5.892274551391601,1.1050382348895071,-1.210690697431564,-0.7848677445575595,3.0051270174980163,0.15428201969712974,0.0913782720500603,-0.3892693535983563,2.6209432315826424,0.7577671176195144,-0.8262328642606734,-0.37509212210774423,-0.008635812916327215,-0.08719535421580074,-19.499341487884525,-0.24349125722423187,-0.7644529013335705,-0.028202516492456177,1.8383395934104925,-0.12015831932425494,0.03428054759744551,-0.7502555596828461,-0.6091162857133896,3.0385562252998346,-0.07921226913575083
2019-04-21 08:00:00,-0.17179211057722568,0.8974572119116784,0.11263009533286095,-0.11884851576760411,0.37335719376802445,0.5967488780617713,0.698427477478981,0.7310432508587837,-1.0976508110761642,0.30536829084157946,-0.11045363422483204,-0.7386640180647375,-1.1063087755441665,-0.342865524366498,0.0759825919382274,-0.02711326702556103,0.4841436910629272,0.01682073952862987,5.118579955101013,0.3123141901567579,0.10520346749573946,0.057202336429618285,-1.4758825713396073,-0.155846131965518,0.13116234753280875,0.47182177506387246,-0.15588115870952604,0.687612361907959,0.18194265739060939
2019-07-29 05:00:00,-1.2190318363904953,-1.823558627963066,0.09887871831655501,-0.5603211215138435,-6.194753890037537,1.1716418355703353,-0.9925058519840242,-0.9175097982585431,2.134840433597565,0.49422639548778535,0.0913782720500603,-0.3794731014966965,2.5506181609630585,0.8966818618774415,-0.7568313843011856,-0.37509212210774423,0.40201385885477076,-0.14663313329219815,-15.560471611022948,-0.22677542399615044,-0.8681732565909623,0.00595942269079386,1.9041847896575927,-0.1290802619606256,0.02736042406409974,-0.7502555596828461,-0.34763461385853583,3.0197484612464907,0.02123194703599434
2019-07-16 20:00:00,-1.518243268728256,-0.9339955121278762,0.09062791221309452,-0.42787930250167844,-3.64529017686844,0.8736792761087415,-0.9379594618082046,-0.20692654017359025,2.0105136024951937,0.6830841329693794,0.0913782720500603,-0.5264148741960526,1.284758878350258,-0.06503598552197218,-0.6874303379654885,-0.24981972321867948,0.6073385453224184,0.01682073952862987,-14.575759115219117,-0.07215286042541262,-0.08628044016659259,-0.028202516492456177,0.6750693017616868,-0.155846131965518,0.02044030914548781,-0.32752442010445526,-0.06872048993594941,1.9665261113643644,-0.11938994093798101
